dataset,split_name,index,mode,format,action,action_name,state,hit,passes,reliable,tc_score,tc_probe_count,tc_stage,vc_score,tc_source,vc_source,vc_cascade_depth
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,334,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,338,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,456,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,462,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,491,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,500,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,562,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,3,1,0.0,1,tc_os1_low,1.0,none,gray,1
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,587,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,594,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,629,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,638,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,647,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,656,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,661,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,689,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,768,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,773,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,776,vcf_only,MCQ,joint_os_strong_blur_b0.2_g2.5_t0.2,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,3,1,0.0,1,tc_os1_high,2.0,option_shuffle,strong,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,778,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,785,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,788,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,801,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,805,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,865,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,866,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,890,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,909,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,918,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,924,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,926,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,952,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,965,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,967,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,968,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,975,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,986,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1003,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1013,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1083,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1166,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1294,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1338,vcf_only,MCQ,b5_tc_os1_direct,Text-OptionShuffle1,text,0.0,2,1,0.0,1,tc_os1_high,0.0,option_shuffle,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1402,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1485,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1511,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1523,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1591,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1632,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1639,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1642,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1647,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1659,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1665,tcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,3,1,2.0,1,tc_os1_low,1.0,none,gray,1
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1666,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1667,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1669,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1671,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1679,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1684,vcf_only,MCQ,joint_os_center_mask_b0.2_g2.5_t0.2,Joint-CenterMask-OptionShuffle1,joint_center,0.0,4,1,0.0,1,tc_os1_high,2.0,option_shuffle,center,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1703,vcf_only,MCQ,joint_os_strong_blur_b0.2_g2.5_t0.2,Joint-StrongBlur-OptionShuffle1,joint_strong,1.0,3,1,0.0,1,tc_os1_high,2.0,option_shuffle,strong,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1712,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1715,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1720,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1740,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1741,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1757,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1758,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1760,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1769,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1773,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1774,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1843,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1847,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1854,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1857,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1870,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1871,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1875,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1878,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1879,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1888,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1913,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,3,1,0.0,1,tc_os1_low,2.0,none,gray,1
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1940,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1952,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1953,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,5,1,0.0,1,tc_os1_low,2.0,none,gray,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,1975,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,2404,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,2624,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3067,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3088,vcf_only,MCQ,both_max_center_mask_b0.2_g2.5_t0.2,Visual-CenterMask,visual_center,0.0,4,1,0.0,1,tc_os1_low,2.0,none,center,2
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3091,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3097,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3125,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,5,1,0.0,1,tc_os1_low,1.0,none,gray,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3131,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3166,vcf_only,MCQ,joint_os_center_mask_b0.2_g2.5_t0.2,Joint-CenterMask-OptionShuffle1,joint_center,0.0,4,1,0.0,1,tc_os1_high,2.0,option_shuffle,center,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3202,vcf_only,MCQ,both_max_center_mask_b0.2_g2.5_t0.2,Visual-CenterMask,visual_center,1.0,4,1,0.0,1,tc_os1_low,1.0,none,center,2
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3210,vcf_only,MCQ,both_max_strong_blur_b0.2_g2.5_t0.2,Visual-StrongBlur,visual_strong,0.0,5,1,0.0,1,tc_os1_low,1.0,none,strong,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3211,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,1.0,3,1,0.0,1,tc_os1_low,2.0,none,gray,1
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3225,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,5,1,0.0,1,tc_os1_low,1.0,none,gray,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3229,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,1.0,3,1,0.0,1,tc_os1_low,2.0,none,gray,1
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3242,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3354,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3359,vcf_only,MCQ,both_max_grayscale_b0.2_g2.5_t0.2,Visual-Grayscale,visual_gray,0.0,5,1,1.0,1,tc_os1_low,1.0,none,gray,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3366,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3375,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3379,vcf_only,MCQ,both_max_center_mask_b0.2_g2.5_t0.2,Visual-CenterMask,visual_center,0.0,5,1,0.0,1,tc_os1_low,2.0,none,center,3
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3396,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3474,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3495,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3503,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3516,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3564,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3597,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3599,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3601,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3609,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3616,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3625,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3629,tcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3639,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3650,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3658,vcf_only,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3664,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,0.0,5,0,,,,,none,none,
MMBench_DEV_CN_V11,LLaVA-NeXT-8B_Biased_Test,3667,both,MCQ,floor_sci5_ours_aug_b0.1_g2_t0.3,Conservative-2VC2TC,conservative_full,1.0,5,0,,,,,none,none,
